First Commit Hash (SHA),Commit Message,Author (Github Name),Link to Commit
0d472486cafe1efb15d81672e526435427153c35,Fix typos,tbroadley,https://api.github.com/repos/laurent22/joplin/git/commits/0d472486cafe1efb15d81672e526435427153c35
6ac3b8a8f968e80a0b5a352ac679dcb8244d9e56,"Add files via upload

Russian localisation for Joplin. 100% done, but some corrections may be required.",rtmkrlv,https://api.github.com/repos/laurent22/joplin/git/commits/6ac3b8a8f968e80a0b5a352ac679dcb8244d9e56
6a5089f71d687cc82b141773ca35dd4fae6f780a,"Dutch translation

All EN keys are translated to nl_BE.",tcassaert,https://api.github.com/repos/laurent22/joplin/git/commits/6a5089f71d687cc82b141773ca35dd4fae6f780a
f52c117b095be828099f3a4c3bc7195cfa01a597,Add font size settings,alexdevero,https://api.github.com/repos/laurent22/joplin/git/commits/f52c117b095be828099f3a4c3bc7195cfa01a597
c62a24a9cbe9f5e230a40470def8815e870dc450,"Implement auto completion for <file> usage

Suggest file names from current directory.",pf-siedler,https://api.github.com/repos/laurent22/joplin/git/commits/c62a24a9cbe9f5e230a40470def8815e870dc450
1db7825b2286c26d16b701266161e053c62bdf0d,"Update German translation

Grammar and wording fixes, translating new strings.",strobeltobias,https://api.github.com/repos/laurent22/joplin/git/commits/1db7825b2286c26d16b701266161e053c62bdf0d
cfca0107eb46b21a9bf122f839480450a3f0ad05,Update README.md,fmrtn,https://api.github.com/repos/laurent22/joplin/git/commits/cfca0107eb46b21a9bf122f839480450a3f0ad05
c76beae057ac3fdf546d618674737fec5bee066f,correct the documentation about adding checkboxes,jaredcrowe,https://api.github.com/repos/laurent22/joplin/git/commits/c76beae057ac3fdf546d618674737fec5bee066f
efc46d998939e83d24fdee2bef4749c1fea30834,"Update de_DE.po

Add missing translations, minor corrections for existing translations.",tobias-grasse,https://api.github.com/repos/laurent22/joplin/git/commits/efc46d998939e83d24fdee2bef4749c1fea30834
5af52afadb169f05ab0f5fe8f13dff63878bd9cd,adding Czech translation,hydrandt,https://api.github.com/repos/laurent22/joplin/git/commits/5af52afadb169f05ab0f5fe8f13dff63878bd9cd
5b1755f988d9a3e2a49fe981cfd3964da8a87d2f,Clarify Windows build dependencies,bimlas,https://api.github.com/repos/laurent22/joplin/git/commits/5b1755f988d9a3e2a49fe981cfd3964da8a87d2f
317aaed0acde17f669978b9fc80ab7775bbe981a,"Updated Danish translation

New strings and minor corrections.",mjjzf,https://api.github.com/repos/laurent22/joplin/git/commits/317aaed0acde17f669978b9fc80ab7775bbe981a
16554b22c7c1a719ee17dc152fb93843d6c7e77d,Merge monospace text lines when importing from Evernote,petrz12,https://api.github.com/repos/laurent22/joplin/git/commits/16554b22c7c1a719ee17dc152fb93843d6c7e77d
1242de532ea2e6c5108755f79733c247b9ccbb2f,"Adds support to toggle the sidebar.

Closes #183

Signed-off-by: Abijeet <abijeetpatro@gmail.com>",Abijeet,https://api.github.com/repos/laurent22/joplin/git/commits/1242de532ea2e6c5108755f79733c247b9ccbb2f
96571baadca61bdf3e0e0ab3dc3c7bfc75436a53,"Common EU Date format DD.MM.YYYY added, issue #405",solariz,https://api.github.com/repos/laurent22/joplin/git/commits/96571baadca61bdf3e0e0ab3dc3c7bfc75436a53
1364d6786d3b4f641e86ef082b9d1ce317b4ab94,Update de_DE.po,zuphilip,https://api.github.com/repos/laurent22/joplin/git/commits/1364d6786d3b4f641e86ef082b9d1ce317b4ab94
c62dcd96b08fd52d7df8631f10344e26741c0f34,"CliClient: Fix some typos (found by codespell)

Remove also a ""translation"" which was none from locales/hr_HR.po.

Signed-off-by: Stefan Weil <sw@weilnetz.de>",stweil,https://api.github.com/repos/laurent22/joplin/git/commits/c62dcd96b08fd52d7df8631f10344e26741c0f34
0e1887988e78a63e210940ceb5b262899414d458,"add OneDrive 

add OneDrive to the general description of the supported services",foxmask,https://api.github.com/repos/laurent22/joplin/git/commits/0e1887988e78a63e210940ceb5b262899414d458
8dc14516d67098e4f02a764e244b6d8ce36cab59,"Handle Nginx DAV PROPFIND responses correctly

Parse the d:status field for d:propstat sections within a d:multistatus response to a DAV PROPFIND because Nginx returns 404 statuses wrapped in an overall 207",bradmcl,https://api.github.com/repos/laurent22/joplin/git/commits/8dc14516d67098e4f02a764e244b6d8ce36cab59
c7f61271a061f2502c17ed8c0ba9501f83c72eea,Displaying the notebook's name in the Note toolbar when search is active.,zblesk,https://api.github.com/repos/laurent22/joplin/git/commits/c7f61271a061f2502c17ed8c0ba9501f83c72eea
a74cfbfb2593a676cee783e053b4824a26e32dc8,Add Catalan Translation,jmontane,https://api.github.com/repos/laurent22/joplin/git/commits/a74cfbfb2593a676cee783e053b4824a26e32dc8
c4411bb895cb61cf58f5a1c7a3cccc73c9a630b8,"focus NoteText only when creating new notes

This changes the behaviour so that loading a note does automatically
focus the note text/title only when a new note is being created.

This reduces accidental edits and is in line with other note taking
applications such as Simplenote, Evernote and Apple Notes.",RaphaelKimmig,https://api.github.com/repos/laurent22/joplin/git/commits/c4411bb895cb61cf58f5a1c7a3cccc73c9a630b8
884063126644f59b5ec52ebac51b5a70fb66fc4e,"Add simple sharing facilities for Android
  - react code should be cross platform but support needs to be added
    for ios
  - only shares plain text notes for now",CalebJohn,https://api.github.com/repos/laurent22/joplin/git/commits/884063126644f59b5ec52ebac51b5a70fb66fc4e
1f49788f213d9c3914d56d114fc7aed42a0d1fb5,fix 'No newline at end of file',tessus,https://api.github.com/repos/laurent22/joplin/git/commits/1f49788f213d9c3914d56d114fc7aed42a0d1fb5
123162e94674f449750339393b9240fc6c7c3358,enable file-URLs in note html view,tfinnberg,https://api.github.com/repos/laurent22/joplin/git/commits/123162e94674f449750339393b9240fc6c7c3358
9460f7a17afbe8664401e0fc7660bf576c8267da,Add Swedish translation,jony0008,https://api.github.com/repos/laurent22/joplin/git/commits/9460f7a17afbe8664401e0fc7660bf576c8267da
ed0ecababba4a34d896a318d97ad1e98716cdf04,"Update it_IT.po

Hi,
i'm new to github... i hope this help and i've not done some mistake
i think that:
""notebook"" should be named ""taccuini"" in italian like evenote does 
""to-do"" can be translated in ""Cose-da-fare"" not in ""attività"" that means ""activity/activities""

now... i've also a feature request to improve the user interaction with the sidebar and to focus more on the ""to-do"" stuff
where i can send/post my little suggestion?

thank you",pensierocrea,https://api.github.com/repos/laurent22/joplin/git/commits/ed0ecababba4a34d896a318d97ad1e98716cdf04
57ed7189932a080fa6cfa89b170dfb23e5c1a764,#206 Notebooks list defaults to alphabetical order,sebastienjust,https://api.github.com/repos/laurent22/joplin/git/commits/57ed7189932a080fa6cfa89b170dfb23e5c1a764
66b683e5e746fa36bb2db3459ca63404d48c6a47,Added Dutch (Netherlands) translation,Vistaus,https://api.github.com/repos/laurent22/joplin/git/commits/66b683e5e746fa36bb2db3459ca63404d48c6a47
6e235605ed8f0d67077d952f724f785a9f9f7420,CLI: improve e2ee decrypt command,Kriechi,https://api.github.com/repos/laurent22/joplin/git/commits/6e235605ed8f0d67077d952f724f785a9f9f7420
95c4a717e36df7098c118e1c9fb9ee5796276a7b,Update zh_CN.po,chaifeng,https://api.github.com/repos/laurent22/joplin/git/commits/95c4a717e36df7098c118e1c9fb9ee5796276a7b
73e79213dc44e31adfe8a28d50506959ad91bf0a,"Fix ubuntu install script

If no former version is present, the script fails since the rm commands do not succeed.
Added -f to rm in order to ignore non-existent directories to be deleted.",mvonmaltitz,https://api.github.com/repos/laurent22/joplin/git/commits/73e79213dc44e31adfe8a28d50506959ad91bf0a
22fe3a4e4422732d6f4cdc4553b2c2f8355a9036,Update Japanese Translations.,ikunya,https://api.github.com/repos/laurent22/joplin/git/commits/22fe3a4e4422732d6f4cdc4553b2c2f8355a9036
fcfb7f11116c5097575d26aad39bb043b8d71fce,"Update de_DE.json

Fix and add some german translations",sensor-freak,https://api.github.com/repos/laurent22/joplin/git/commits/fcfb7f11116c5097575d26aad39bb043b8d71fce
333253fd4f7874e0aa3035f58bbf551febe907d9,"Joplin_install_and_update.sh

The script was original written for “Ubuntu – Gnome” only. I change it a little bit to support more distributions and desktop enviroments.

This script could be used to install and update Joplin at several Linux distributions. I could test this script with “Fedora 28 – Cinnamon” and “Mint LMDE 3”.   There are a lot of requests how to install / start Joplin at Linux in the FAQ’s. Hopefully this could help the people",shorty2380,https://api.github.com/repos/laurent22/joplin/git/commits/333253fd4f7874e0aa3035f58bbf551febe907d9
90b684457ad4174d73cdc323c1f304aa874ccbbd,Fixed some typos and inconsistencies in the german language file and added missing translations. (#854),chrisb86,https://api.github.com/repos/laurent22/joplin/git/commits/90b684457ad4174d73cdc323c1f304aa874ccbbd
3ba3037242b51102430a6437a10a75017ced8a98,Update README.md (#874),tcyrus,https://api.github.com/repos/laurent22/joplin/git/commits/3ba3037242b51102430a6437a10a75017ced8a98
70e71cbc2a7779889c321f3853b2122c196aab5b,"Mobile: Fixes #856: Add option to open source url (#872)

* Mobile: Fixes #856: Add option to open source url

* Mobile: Fixes #856: Change menu wording for opening source url",ebayer,https://api.github.com/repos/laurent22/joplin/git/commits/70e71cbc2a7779889c321f3853b2122c196aab5b
de954827df846483d98747f5e07e9cc88abead92,Support FreeBSD in terminal (#896),ymitsos,https://api.github.com/repos/laurent22/joplin/git/commits/de954827df846483d98747f5e07e9cc88abead92
f92546d6eb4af1854c0b93b2f3a44061e28d9384,Adding some tips for building and debugging Joplin on Windows (#938),moltenform,https://api.github.com/repos/laurent22/joplin/git/commits/f92546d6eb4af1854c0b93b2f3a44061e28d9384
7f6ca1e527547c9634570b840259bdc0b74e8809,fixed typo in Aktualsierungsdatum to Aktualisierungsdatum (#974),FleischKarussel,https://api.github.com/repos/laurent22/joplin/git/commits/7f6ca1e527547c9634570b840259bdc0b74e8809
efd7cc6a0cf3ef1c4076c22b8e312003cd7b2933,"update-locale-pt_BR (#981)

Update missing strings and fixed flagged ones.",RenatoXSR,https://api.github.com/repos/laurent22/joplin/git/commits/efd7cc6a0cf3ef1c4076c22b8e312003cd7b2933
9ed0bdfed2aa44d2e4b0dd97d59149159e9b60f5,Add more Chinese translation (#986),einverne,https://api.github.com/repos/laurent22/joplin/git/commits/9ed0bdfed2aa44d2e4b0dd97d59149159e9b60f5
c24135577cac5893c39211e9733935dc8d58a83b,"Useless and error prone VERSION file removed & warn use of root (#989)

* Don't create unused VERSION file

It will throw an error if the script is run from a non-writable directory

* Warn user if running as root

This will write files as root:root

* Clearer root warning",rhtenhove,https://api.github.com/repos/laurent22/joplin/git/commits/c24135577cac5893c39211e9733935dc8d58a83b
3fb35d043ba8bba44bfb537a816e7e4b47ce71f9,"Revise and complete Norwegian translation (no) and rename to correct locale: nb_NO (#1013)

* update norwegian translation and correct locale name to nb_NO

* set no to nb_NO in documentation

* Add name, email and completion to README

Norwegian translation",matsest,https://api.github.com/repos/laurent22/joplin/git/commits/3fb35d043ba8bba44bfb537a816e7e4b47ce71f9
d3b43791615f1b07f0b6d9c3e3fe8a4161779f06,"Update to make it works in Kubuntu (#1038)

The directory ~/.local/share/applications/ exists in Kubuntu 18.04 so with this change the script also work in Kubuntu.",lboullo0,https://api.github.com/repos/laurent22/joplin/git/commits/d3b43791615f1b07f0b6d9c3e3fe8a4161779f06
71ec9a193f8257a7be90465e5c00a80d1d3f0242,Update zh_CN translations,y-usuzumi,https://api.github.com/repos/laurent22/joplin/git/commits/71ec9a193f8257a7be90465e5c00a80d1d3f0242
86e644be9a09fa329282da8dd781861f89a24d9e,Добавил перевода,rasperepodvipodvert,https://api.github.com/repos/laurent22/joplin/git/commits/86e644be9a09fa329282da8dd781861f89a24d9e
0e611158576c599eec6262556c71da0c1edd6835,"Update de_DE.po (#1076)

* Update de_DE.po

Translated last untranslated strings and removed anglicisms.",Atalanttore,https://api.github.com/repos/laurent22/joplin/git/commits/0e611158576c599eec6262556c71da0c1edd6835
340fe76b8fae65d48c5548e1a34e9ab305b4e17e,"Remove S (#1101)

Noticed this while reading!",jacobherrington,https://api.github.com/repos/laurent22/joplin/git/commits/340fe76b8fae65d48c5548e1a34e9ab305b4e17e
51ee6128f3bb88fd9319f8f35c2a4b072b1c8e01,update italian,abonte,https://api.github.com/repos/laurent22/joplin/git/commits/51ee6128f3bb88fd9319f8f35c2a4b072b1c8e01
2867728996971f96011323748c55d04de2d930fd,"Update ko.po

Added proper Korean translations into empty messages and fuzzy translations.",xissy,https://api.github.com/repos/laurent22/joplin/git/commits/2867728996971f96011323748c55d04de2d930fd
eb283efc205188c710d47338955be88cea5ae636,Исправлен и обновлен перевод (#1175),0ndrey,https://api.github.com/repos/laurent22/joplin/git/commits/eb283efc205188c710d47338955be88cea5ae636
259be84a3e3dc1b7294f210a5b8118c661352d81,"Turkish Language Support (#1211)

* Add files via upload

* Delete tr_TR.po

* Updated translations",Zorbeyd,https://api.github.com/repos/laurent22/joplin/git/commits/259be84a3e3dc1b7294f210a5b8118c661352d81
aa86fa9986bf4869cd488aea275b76c670008486,"Clipper: bugfix, joplin icon not show up in Firefox using 32px size. (#1152)",joybinchen,https://api.github.com/repos/laurent22/joplin/git/commits/aa86fa9986bf4869cd488aea275b76c670008486
34323042d5b0f990c43b6d8abc431fcf48c697e4,"Clipper: Feature added for storing urls (#1173)

* Clipper: Feature added for storing urls

* Clipper: Clip URL variable nameing changed",NJannasch,https://api.github.com/repos/laurent22/joplin/git/commits/34323042d5b0f990c43b6d8abc431fcf48c697e4
e0f5f47a155f978e5042419169ec8785122a5462,Load background color from theme colours and set it for top and bottom safe area to respect iOS style guide. (#1195),ruuti,https://api.github.com/repos/laurent22/joplin/git/commits/e0f5f47a155f978e5042419169ec8785122a5462
7af22eb00696176d53434e94713439bf28084e3f,Fix unclear Chinese translation.,sczhg,https://api.github.com/repos/laurent22/joplin/git/commits/7af22eb00696176d53434e94713439bf28084e3f
e2e4e62c4fe16ddd17f8a7e975a4652edf9f3917,"Desktop: Fix alt key using (#1216)

Fix #934

On linux if you try to change the layout with Alt + Shift, the menu
will open instead",Diadlo,https://api.github.com/repos/laurent22/joplin/git/commits/e2e4e62c4fe16ddd17f8a7e975a4652edf9f3917
7236e5e9ae7693e3e858204535ea32a7011511ed,"한국말 -> 한국어

""한국말"" -> ""한국어""
Korean translation error update.",cybertramp,https://api.github.com/repos/laurent22/joplin/git/commits/7236e5e9ae7693e3e858204535ea32a7011511ed
61d6309c0ec9e20b7771b98681668b4feebeea68,Desktop: Adding progress bar and text changes to install script. (#1294),JoelRSimpson,https://api.github.com/repos/laurent22/joplin/git/commits/61d6309c0ec9e20b7771b98681668b4feebeea68
301bfed05e382cb6393b3cbef194cd5a36f4972b,update jp translation,Ouvill,https://api.github.com/repos/laurent22/joplin/git/commits/301bfed05e382cb6393b3cbef194cd5a36f4972b
4baa46507f6a9e52fe0efdb0ba8b479f0837b8d7,update zh-CN translation (#1321),xcffl,https://api.github.com/repos/laurent22/joplin/git/commits/4baa46507f6a9e52fe0efdb0ba8b479f0837b8d7
986d4be6012c3210a61073359f3007cdc1b3da9f,"Update pt_BR.po

Keep command as intended.",Shaxine,https://api.github.com/repos/laurent22/joplin/git/commits/986d4be6012c3210a61073359f3007cdc1b3da9f
d4c4b9b10a8645fa3049f42c25203fc2e65b526a,Replace curl with wget in installation script. (#1368),Tekki,https://api.github.com/repos/laurent22/joplin/git/commits/d4c4b9b10a8645fa3049f42c25203fc2e65b526a
390b818d71b3388ee80e3d42099508c2e0ba57ec,"Update ru_RU.po

translation adjustments",s1nceri7y,https://api.github.com/repos/laurent22/joplin/git/commits/390b818d71b3388ee80e3d42099508c2e0ba57ec
542a5e88b76860e853a18b260f04140f297a5a27,All: 1383 Clear selected Notes when switching Notebook (#1387),tkilaker,https://api.github.com/repos/laurent22/joplin/git/commits/542a5e88b76860e853a18b260f04140f297a5a27
abff929d4e0d209f79410570483c4fb1bb53f904,Change Download links from 1.0.142 to 1.0.143,Fvbor,https://api.github.com/repos/laurent22/joplin/git/commits/abff929d4e0d209f79410570483c4fb1bb53f904
6335cbedb8826ac88d175bdc832c15f4b3effcd9,"Desktop: Improved: UI updates to sidebar and header, changing icon sizes and animations (#1463)

Added animation to icon in synchronize button

Moved sync report above button, which prevents the sync button from moving from its place when the report has text.

Added animation to icon in Toggle Sidebar button, using the css transition property.

Reduced font size for text and icons in header and sidebar

Changed theme color2 from white to a very light grey. It is barely
noticeable, but reduces contrast a bit, improving readability.",innocuo,https://api.github.com/repos/laurent22/joplin/git/commits/6335cbedb8826ac88d175bdc832c15f4b3effcd9
788dc426840784025b0258d780db8280c6daba26,CLI: Improved: Update sharp (for node 12 compatibility) (#1471),chrmoritz,https://api.github.com/repos/laurent22/joplin/git/commits/788dc426840784025b0258d780db8280c6daba26
af794a16d68aeb70f2877739979559518815b473,"Desktop (macOS): Add macOS ""Close Window"" menu item and add name to Quit menu (#1434)

* Add Close Window to macOS file menu

* Add Joplin to Quit menu item

On macOS the application name appears usually within the Quit menu item.

* Use performClose: selector for Close Window

* Revert Quit with name and add Quit string to translations

* Move Quit translation to joplin.pot

* Remove Quit string",maicki,https://api.github.com/repos/laurent22/joplin/git/commits/af794a16d68aeb70f2877739979559518815b473
7670ce32b1b0631eefb9ae538a4118657b6105ce,removing sh in Linux installation command line as this is unnecessary (and failing on Ubuntu) (#1484),doc75,https://api.github.com/repos/laurent22/joplin/git/commits/7670ce32b1b0631eefb9ae538a4118657b6105ce
e115fa4bb3ca73a6c93836c18df0cc4e0698491f,CZech translation updated,ruzaq,https://api.github.com/repos/laurent22/joplin/git/commits/e115fa4bb3ca73a6c93836c18df0cc4e0698491f
7e9972d99ff92da4b45595acbfed89c8bcd5afb8,"Android: Resolves #680: New: Allow self-signed certificates (#1466)

* Allow User-added CAs in Android

This will enable connecting to servers with self-signed certificates on
android as per issue #680.

Implemented as per:
- https://android-developers.googleblog.com/2016/07/changes-to-trusted-certificate.html
- https://github.com/facebook/react-native/issues/20488

* Allow User-added CAs in Android

This will enable connecting to servers with self-signed certificates on
android as per issue #680.

Implemented as per:
- https://android-developers.googleblog.com/2016/07/changes-to-trusted-certificate.html
- https://github.com/facebook/react-native/issues/20488",kklas,https://api.github.com/repos/laurent22/joplin/git/commits/7e9972d99ff92da4b45595acbfed89c8bcd5afb8
85a9c303f2cfdfe529a457d9c639e3b47cbc439b,Changed download links to v1.0.145 (#1507),simonsan,https://api.github.com/repos/laurent22/joplin/git/commits/85a9c303f2cfdfe529a457d9c639e3b47cbc439b
6e36ca32b4de117fbff3be6a7fc218e765049123,CLI: Fix: Bump sqlite3 to v4.0.7 for node12 support (#1508),donbowman,https://api.github.com/repos/laurent22/joplin/git/commits/6e36ca32b4de117fbff3be6a7fc218e765049123
7d934926588ec4ad61455cf4e5ee864e9a93bef3,Update zh_CN.po (#1524),ShuiHuo,https://api.github.com/repos/laurent22/joplin/git/commits/7d934926588ec4ad61455cf4e5ee864e9a93bef3
5243ea7eb22534902ac5e8c59febf574e95fc25d,"All: New: Added Persian translation (#1539)

* [init] the first version of the fa.po file

Providing translation for Persian language

* [fix] moved the fa.po file into correct path",mmahmoudian,https://api.github.com/repos/laurent22/joplin/git/commits/5243ea7eb22534902ac5e8c59febf574e95fc25d
49ef023a900aea6c2d7fabd094112dc698563d7e,"Complete Spanish translation (#1613)

* Complete Spanish translation

Add missing translations

* Fix translation

* Review translation with Poedit",gmag11,https://api.github.com/repos/laurent22/joplin/git/commits/49ef023a900aea6c2d7fabd094112dc698563d7e
172a98fed44a3092a7aa4195e29516bd3bfce6df,Desktop: Fix icon path and directory in Linux install script (#1612),gusbemacbe,https://api.github.com/repos/laurent22/joplin/git/commits/172a98fed44a3092a7aa4195e29516bd3bfce6df
